"Statistic Label","Census Year","County","Age","Sex","UNIT","VALUE"
"Population","2016","Leitrim","Age 75-79","Females","Number","483"
"Population","2016","Leitrim","Age 75-79","Both Sexes","Number","966"
"Population","2016","Leitrim","Age 80-84","Males","Number","323"
"Population","2016","Leitrim","Age 80-84","Females","Number","358"
"Population","2016","Leitrim","Age 80-84","Both Sexes","Number","681"
"Population","2016","Leitrim","Age 85 and over","Males","Number","236"
"Population","2016","Leitrim","Age 85 and over","Females","Number","451"
"Population","2016","Leitrim","Age 85 and over","Both Sexes","Number","687"
"Population","2016","Leitrim","Total","Males","Number","16064"
"Population","2016","Leitrim","Total","Females","Number","15980"
"Population","2016","Leitrim","Total","Both Sexes","Number","32044"
"Population","2016","Limerick City and County","Age 0-4","Males","Number","6686"
"Population","2016","Limerick City and County","Age 0-4","Females","Number","6449"
"Population","2016","Limerick City and County","Age 0-4","Both Sexes","Number","13135"
"Population","2016","Limerick City and County","Age 5-9","Males","Number","7233"
"Population","2016","Limerick City and County","Age 5-9","Females","Number","6785"
"Population","2016","Limerick City and County","Age 5-9","Both Sexes","Number","14018"
"Population","2016","Limerick City and County","Age 10-14","Males","Number","6386"
"Population","2016","Limerick City and County","Age 10-14","Females","Number","6055"
"Population","2016","Limerick City and County","Age 10-14","Both Sexes","Number","12441"
"Population","2016","Limerick City and County","Age 15-19","Males","Number","6783"
"Population","2016","Limerick City and County","Age 15-19","Females","Number","6441"
"Population","2016","Limerick City and County","Age 15-19","Both Sexes","Number","13224"
"Population","2016","Limerick City and County","Age 20-24","Males","Number","6367"
"Population","2016","Limerick City and County","Age 20-24","Females","Number","6243"
"Population","2016","Limerick City and County","Age 20-24","Both Sexes","Number","12610"
"Population","2016","Limerick City and County","Age 25-29","Males","Number","5982"
"Population","2016","Limerick City and County","Age 25-29","Females","Number","5813"
"Population","2016","Limerick City and County","Age 25-29","Both Sexes","Number","11795"
"Population","2016","Limerick City and County","Age 30-34","Males","Number","6910"
"Population","2016","Limerick City and County","Age 30-34","Females","Number","7345"
"Population","2016","Limerick City and County","Age 30-34","Both Sexes","Number","14255"
"Population","2016","Limerick City and County","Age 35-39","Males","Number","7586"
"Population","2016","Limerick City and County","Age 35-39","Females","Number","7622"
"Population","2016","Limerick City and County","Age 35-39","Both Sexes","Number","15208"
"Population","2016","Limerick City and County","Age 40-44","Males","Number","7152"
"Population","2016","Limerick City and County","Age 40-44","Females","Number","6927"
"Population","2016","Limerick City and County","Age 40-44","Both Sexes","Number","14079"
"Population","2016","Limerick City and County","Age 45-49","Males","Number","6572"
"Population","2016","Limerick City and County","Age 45-49","Females","Number","6341"
"Population","2016","Limerick City and County","Age 45-49","Both Sexes","Number","12913"
"Population","2016","Limerick City and County","Age 50-54","Males","Number","5956"
"Population","2016","Limerick City and County","Age 50-54","Females","Number","6117"
"Population","2016","Limerick City and County","Age 50-54","Both Sexes","Number","12073"
"Population","2016","Limerick City and County","Age 55-59","Males","Number","5733"
"Population","2016","Limerick City and County","Age 55-59","Females","Number","5636"
"Population","2016","Limerick City and County","Age 55-59","Both Sexes","Number","11369"
"Population","2016","Limerick City and County","Age 60-64","Males","Number","5261"
"Population","2016","Limerick City and County","Age 60-64","Females","Number","5100"
"Population","2016","Limerick City and County","Age 60-64","Both Sexes","Number","10361"
"Population","2016","Limerick City and County","Age 65-69","Males","Number","4632"
"Population","2016","Limerick City and County","Age 65-69","Females","Number","4666"
"Population","2016","Limerick City and County","Age 65-69","Both Sexes","Number","9298"
"Population","2016","Limerick City and County","Age 70-74","Males","Number","3421"
"Population","2016","Limerick City and County","Age 70-74","Females","Number","3682"
"Population","2016","Limerick City and County","Age 70-74","Both Sexes","Number","7103"
"Population","2016","Limerick City and County","Age 75-79","Males","Number","2343"
"Population","2016","Limerick City and County","Age 75-79","Females","Number","2661"
"Population","2016","Limerick City and County","Age 75-79","Both Sexes","Number","5004"
"Population","2016","Limerick City and County","Age 80-84","Males","Number","1468"
"Population","2016","Limerick City and County","Age 80-84","Females","Number","1895"
"Population","2016","Limerick City and County","Age 80-84","Both Sexes","Number","3363"
"Population","2016","Limerick City and County","Age 85 and over","Males","Number","869"
"Population","2016","Limerick City and County","Age 85 and over","Females","Number","1781"
"Population","2016","Limerick City and County","Age 85 and over","Both Sexes","Number","2650"
"Population","2016","Limerick City and County","Total","Males","Number","97340"
"Population","2016","Limerick City and County","Total","Females","Number","97559"
"Population","2016","Limerick City and County","Total","Both Sexes","Number","194899"
"Population","2016","Longford","Age 0-4","Males","Number","1573"
"Population","2016","Longford","Age 0-4","Females","Number","1478"
"Population","2016","Longford","Age 0-4","Both Sexes","Number","3051"
"Population","2016","Longford","Age 5-9","Males","Number","1737"
"Population","2016","Longford","Age 5-9","Females","Number","1649"
"Population","2016","Longford","Age 5-9","Both Sexes","Number","3386"
"Population","2016","Longford","Age 10-14","Males","Number","1604"
"Population","2016","Longford","Age 10-14","Females","Number","1467"
"Population","2016","Longford","Age 10-14","Both Sexes","Number","3071"
"Population","2016","Longford","Age 15-19","Males","Number","1348"
"Population","2016","Longford","Age 15-19","Females","Number","1255"
"Population","2016","Longford","Age 15-19","Both Sexes","Number","2603"
"Population","2016","Longford","Age 20-24","Males","Number","978"
"Population","2016","Longford","Age 20-24","Females","Number","976"
"Population","2016","Longford","Age 20-24","Both Sexes","Number","1954"
"Population","2016","Longford","Age 25-29","Males","Number","1081"
"Population","2016","Longford","Age 25-29","Females","Number","1144"
"Population","2016","Longford","Age 25-29","Both Sexes","Number","2225"
"Population","2016","Longford","Age 30-34","Males","Number","1308"
"Population","2016","Longford","Age 30-34","Females","Number","1476"
"Population","2016","Longford","Age 30-34","Both Sexes","Number","2784"
"Population","2016","Longford","Age 35-39","Males","Number","1606"
"Population","2016","Longford","Age 35-39","Females","Number","1591"
"Population","2016","Longford","Age 35-39","Both Sexes","Number","3197"
"Population","2016","Longford","Age 40-44","Males","Number","1505"
"Population","2016","Longford","Age 40-44","Females","Number","1401"
"Population","2016","Longford","Age 40-44","Both Sexes","Number","2906"
"Population","2016","Longford","Age 45-49","Males","Number","1409"
"Population","2016","Longford","Age 45-49","Females","Number","1390"
"Population","2016","Longford","Age 45-49","Both Sexes","Number","2799"
"Population","2016","Longford","Age 50-54","Males","Number","1284"
"Population","2016","Longford","Age 50-54","Females","Number","1201"
"Population","2016","Longford","Age 50-54","Both Sexes","Number","2485"
"Population","2016","Longford","Age 55-59","Males","Number","1207"
"Population","2016","Longford","Age 55-59","Females","Number","1176"
"Population","2016","Longford","Age 55-59","Both Sexes","Number","2383"
"Population","2016","Longford","Age 60-64","Males","Number","1144"
"Population","2016","Longford","Age 60-64","Females","Number","1061"
"Population","2016","Longford","Age 60-64","Both Sexes","Number","2205"
"Population","2016","Longford","Age 65-69","Males","Number","1040"
"Population","2016","Longford","Age 65-69","Females","Number","950"
"Population","2016","Longford","Age 65-69","Both Sexes","Number","1990"
"Population","2016","Longford","Age 70-74","Males","Number","744"
"Population","2016","Longford","Age 70-74","Females","Number","769"
"Population","2016","Longford","Age 70-74","Both Sexes","Number","1513"
"Population","2016","Longford","Age 75-79","Males","Number","484"
"Population","2016","Longford","Age 75-79","Females","Number","488"
"Population","2016","Longford","Age 75-79","Both Sexes","Number","972"
"Population","2016","Longford","Age 80-84","Males","Number","342"
"Population","2016","Longford","Age 80-84","Females","Number","412"
"Population","2016","Longford","Age 80-84","Both Sexes","Number","754"
"Population","2016","Longford","Age 85 and over","Males","Number","193"
"Population","2016","Longford","Age 85 and over","Females","Number","402"
"Population","2016","Longford","Age 85 and over","Both Sexes","Number","595"
"Population","2016","Longford","Total","Males","Number","20587"
"Population","2016","Longford","Total","Females","Number","20286"
"Population","2016","Longford","Total","Both Sexes","Number","40873"
"Population","2016","Louth","Age 0-4","Males","Number","4835"
"Population","2016","Louth","Age 0-4","Females","Number","4638"
"Population","2016","Louth","Age 0-4","Both Sexes","Number","9473"
"Population","2016","Louth","Age 5-9","Males","Number","5388"
"Population","2016","Louth","Age 5-9","Females","Number","5105"
"Population","2016","Louth","Age 5-9","Both Sexes","Number","10493"
"Population","2016","Louth","Age 10-14","Males","Number","4872"
"Population","2016","Louth","Age 10-14","Females","Number","4827"
"Population","2016","Louth","Age 10-14","Both Sexes","Number","9699"
"Population","2016","Louth","Age 15-19","Males","Number","4325"
"Population","2016","Louth","Age 15-19","Females","Number","4223"
"Population","2016","Louth","Age 15-19","Both Sexes","Number","8548"
"Population","2016","Louth","Age 20-24","Males","Number","3628"
"Population","2016","Louth","Age 20-24","Females","Number","3450"
"Population","2016","Louth","Age 20-24","Both Sexes","Number","7078"
"Population","2016","Louth","Age 25-29","Males","Number","3698"
"Population","2016","Louth","Age 25-29","Females","Number","3915"
"Population","2016","Louth","Age 25-29","Both Sexes","Number","7613"
"Population","2016","Louth","Age 30-34","Males","Number","4411"
"Population","2016","Louth","Age 30-34","Females","Number","4845"
"Population","2016","Louth","Age 30-34","Both Sexes","Number","9256"
"Population","2016","Louth","Age 35-39","Males","Number","4907"
"Population","2016","Louth","Age 35-39","Females","Number","5340"
"Population","2016","Louth","Age 35-39","Both Sexes","Number","10247"
"Population","2016","Louth","Age 40-44","Males","Number","4919"
"Population","2016","Louth","Age 40-44","Females","Number","5069"
"Population","2016","Louth","Age 40-44","Both Sexes","Number","9988"
"Population","2016","Louth","Age 45-49","Males","Number","4659"
"Population","2016","Louth","Age 45-49","Females","Number","4591"
"Population","2016","Louth","Age 45-49","Both Sexes","Number","9250"
"Population","2016","Louth","Age 50-54","Males","Number","4107"
"Population","2016","Louth","Age 50-54","Females","Number","4035"
"Population","2016","Louth","Age 50-54","Both Sexes","Number","8142"
"Population","2016","Louth","Age 55-59","Males","Number","3452"
"Population","2016","Louth","Age 55-59","Females","Number","3528"
"Population","2016","Louth","Age 55-59","Both Sexes","Number","6980"
"Population","2016","Louth","Age 60-64","Males","Number","3064"
"Population","2016","Louth","Age 60-64","Females","Number","2976"
"Population","2016","Louth","Age 60-64","Both Sexes","Number","6040"
"Population","2016","Louth","Age 65-69","Males","Number","2639"
"Population","2016","Louth","Age 65-69","Females","Number","2729"
"Population","2016","Louth","Age 65-69","Both Sexes","Number","5368"
"Population","2016","Louth","Age 70-74","Males","Number","2044"
"Population","2016","Louth","Age 70-74","Females","Number","2182"
"Population","2016","Louth","Age 70-74","Both Sexes","Number","4226"
"Population","2016","Louth","Age 75-79","Males","Number","1363"
"Population","2016","Louth","Age 75-79","Females","Number","1560"
"Population","2016","Louth","Age 75-79","Both Sexes","Number","2923"
"Population","2016","Louth","Age 80-84","Males","Number","833"
"Population","2016","Louth","Age 80-84","Females","Number","1126"
"Population","2016","Louth","Age 80-84","Both Sexes","Number","1959"
"Population","2016","Louth","Age 85 and over","Males","Number","489"
"Population","2016","Louth","Age 85 and over","Females","Number","1112"
"Population","2016","Louth","Age 85 and over","Both Sexes","Number","1601"
"Population","2016","Louth","Total","Males","Number","63633"
"Population","2016","Louth","Total","Females","Number","65251"
"Population","2016","Louth","Total","Both Sexes","Number","128884"
"Population","2016","Mayo","Age 0-4","Males","Number","4353"
"Population","2016","Mayo","Age 0-4","Females","Number","4040"
"Population","2016","Mayo","Age 0-4","Both Sexes","Number","8393"
"Population","2016","Mayo","Age 5-9","Males","Number","4656"
"Population","2016","Mayo","Age 5-9","Females","Number","4490"
"Population","2016","Mayo","Age 5-9","Both Sexes","Number","9146"
"Population","2016","Mayo","Age 10-14","Males","Number","4570"
"Population","2016","Mayo","Age 10-14","Females","Number","4445"
"Population","2016","Mayo","Age 10-14","Both Sexes","Number","9015"
"Population","2016","Mayo","Age 15-19","Males","Number","4242"
"Population","2016","Mayo","Age 15-19","Females","Number","4103"
"Population","2016","Mayo","Age 15-19","Both Sexes","Number","8345"
"Population","2016","Mayo","Age 20-24","Males","Number","2991"
"Population","2016","Mayo","Age 20-24","Females","Number","2801"
"Population","2016","Mayo","Age 20-24","Both Sexes","Number","5792"
"Population","2016","Mayo","Age 25-29","Males","Number","3113"
"Population","2016","Mayo","Age 25-29","Females","Number","3052"
"Population","2016","Mayo","Age 25-29","Both Sexes","Number","6165"
"Population","2016","Mayo","Age 30-34","Males","Number","3914"
"Population","2016","Mayo","Age 30-34","Females","Number","4197"
"Population","2016","Mayo","Age 30-34","Both Sexes","Number","8111"
"Population","2016","Mayo","Age 35-39","Males","Number","4313"
"Population","2016","Mayo","Age 35-39","Females","Number","4549"
"Population","2016","Mayo","Age 35-39","Both Sexes","Number","8862"
"Population","2016","Mayo","Age 40-44","Males","Number","4475"
"Population","2016","Mayo","Age 40-44","Females","Number","4542"
"Population","2016","Mayo","Age 40-44","Both Sexes","Number","9017"
"Population","2016","Mayo","Age 45-49","Males","Number","4433"
"Population","2016","Mayo","Age 45-49","Females","Number","4500"
"Population","2016","Mayo","Age 45-49","Both Sexes","Number","8933"
"Population","2016","Mayo","Age 50-54","Males","Number","4400"
"Population","2016","Mayo","Age 50-54","Females","Number","4507"
"Population","2016","Mayo","Age 50-54","Both Sexes","Number","8907"
"Population","2016","Mayo","Age 55-59","Males","Number","4381"
"Population","2016","Mayo","Age 55-59","Females","Number","4395"
"Population","2016","Mayo","Age 55-59","Both Sexes","Number","8776"
"Population","2016","Mayo","Age 60-64","Males","Number","4095"
"Population","2016","Mayo","Age 60-64","Females","Number","4041"
"Population","2016","Mayo","Age 60-64","Both Sexes","Number","8136"
"Population","2016","Mayo","Age 65-69","Males","Number","3976"
"Population","2016","Mayo","Age 65-69","Females","Number","3656"
"Population","2016","Mayo","Age 65-69","Both Sexes","Number","7632"
"Population","2016","Mayo","Age 70-74","Males","Number","2927"
"Population","2016","Mayo","Age 70-74","Females","Number","2762"
"Population","2016","Mayo","Age 70-74","Both Sexes","Number","5689"
"Population","2016","Mayo","Age 75-79","Males","Number","1960"
"Population","2016","Mayo","Age 75-79","Females","Number","2092"
"Population","2016","Mayo","Age 75-79","Both Sexes","Number","4052"
"Population","2016","Mayo","Age 80-84","Males","Number","1352"
"Population","2016","Mayo","Age 80-84","Females","Number","1597"
"Population","2016","Mayo","Age 80-84","Both Sexes","Number","2949"
"Population","2016","Mayo","Age 85 and over","Males","Number","896"
"Population","2016","Mayo","Age 85 and over","Females","Number","1691"
"Population","2016","Mayo","Age 85 and over","Both Sexes","Number","2587"
"Population","2016","Mayo","Total","Males","Number","65047"
"Population","2016","Mayo","Total","Females","Number","65460"
"Population","2016","Mayo","Total","Both Sexes","Number","130507"
"Population","2016","Meath","Age 0-4","Males","Number","8010"
"Population","2016","Meath","Age 0-4","Females","Number","7726"
"Population","2016","Meath","Age 0-4","Both Sexes","Number","15736"
"Population","2016","Meath","Age 5-9","Males","Number","8967"
"Population","2016","Meath","Age 5-9","Females","Number","8807"
"Population","2016","Meath","Age 5-9","Both Sexes","Number","17774"
"Population","2016","Meath","Age 10-14","Males","Number","7961"
"Population","2016","Meath","Age 10-14","Females","Number","7460"
"Population","2016","Meath","Age 10-14","Both Sexes","Number","15421"
"Population","2016","Meath","Age 15-19","Males","Number","6690"
"Population","2016","Meath","Age 15-19","Females","Number","6304"
"Population","2016","Meath","Age 15-19","Both Sexes","Number","12994"
"Population","2016","Meath","Age 20-24","Males","Number","4803"
"Population","2016","Meath","Age 20-24","Females","Number","4569"
"Population","2016","Meath","Age 20-24","Both Sexes","Number","9372"
"Population","2016","Meath","Age 25-29","Males","Number","4642"
"Population","2016","Meath","Age 25-29","Females","Number","5131"
"Population","2016","Meath","Age 25-29","Both Sexes","Number","9773"
"Population","2016","Meath","Age 30-34","Males","Number","6580"
"Population","2016","Meath","Age 30-34","Females","Number","7434"
"Population","2016","Meath","Age 30-34","Both Sexes","Number","14014"
"Population","2016","Meath","Age 35-39","Males","Number","8038"
"Population","2016","Meath","Age 35-39","Females","Number","8794"
"Population","2016","Meath","Age 35-39","Both Sexes","Number","16832"
"Population","2016","Meath","Age 40-44","Males","Number","8183"
"Population","2016","Meath","Age 40-44","Females","Number","8452"
"Population","2016","Meath","Age 40-44","Both Sexes","Number","16635"
"Population","2016","Meath","Age 45-49","Males","Number","7307"
"Population","2016","Meath","Age 45-49","Females","Number","7244"
"Population","2016","Meath","Age 45-49","Both Sexes","Number","14551"
"Population","2016","Meath","Age 50-54","Males","Number","6251"
"Population","2016","Meath","Age 50-54","Females","Number","6109"
"Population","2016","Meath","Age 50-54","Both Sexes","Number","12360"
"Population","2016","Meath","Age 55-59","Males","Number","5111"
"Population","2016","Meath","Age 55-59","Females","Number","5013"
"Population","2016","Meath","Age 55-59","Both Sexes","Number","10124"
"Population","2016","Meath","Age 60-64","Males","Number","4328"
"Population","2016","Meath","Age 60-64","Females","Number","4342"
"Population","2016","Meath","Age 60-64","Both Sexes","Number","8670"
"Population","2016","Meath","Age 65-69","Males","Number","3728"
"Population","2016","Meath","Age 65-69","Females","Number","3670"
"Population","2016","Meath","Age 65-69","Both Sexes","Number","7398"
"Population","2016","Meath","Age 70-74","Males","Number","2741"
"Population","2016","Meath","Age 70-74","Females","Number","2798"
"Population","2016","Meath","Age 70-74","Both Sexes","Number","5539"
"Population","2016","Meath","Age 75-79","Males","Number","1718"
"Population","2016","Meath","Age 75-79","Females","Number","1813"
"Population","2016","Meath","Age 75-79","Both Sexes","Number","3531"
"Population","2016","Meath","Age 80-84","Males","Number","1017"
"Population","2016","Meath","Age 80-84","Females","Number","1312"
"Population","2016","Meath","Age 80-84","Both Sexes","Number","2329"
"Population","2016","Meath","Age 85 and over","Males","Number","701"
"Population","2016","Meath","Age 85 and over","Females","Number","1290"
"Population","2016","Meath","Age 85 and over","Both Sexes","Number","1991"
"Population","2016","Meath","Total","Males","Number","96776"
"Population","2016","Meath","Total","Females","Number","98268"
"Population","2016","Meath","Total","Both Sexes","Number","195044"
"Population","2016","Monaghan","Age 0-4","Males","Number","2433"
"Population","2016","Monaghan","Age 0-4","Females","Number","2239"
"Population","2016","Monaghan","Age 0-4","Both Sexes","Number","4672"
"Population","2016","Monaghan","Age 5-9","Males","Number","2524"
"Population","2016","Monaghan","Age 5-9","Females","Number","2400"
"Population","2016","Monaghan","Age 5-9","Both Sexes","Number","4924"
"Population","2016","Monaghan","Age 10-14","Males","Number","2255"
"Population","2016","Monaghan","Age 10-14","Females","Number","2108"
"Population","2016","Monaghan","Age 10-14","Both Sexes","Number","4363"
"Population","2016","Monaghan","Age 15-19","Males","Number","2128"
"Population","2016","Monaghan","Age 15-19","Females","Number","1888"
"Population","2016","Monaghan","Age 15-19","Both Sexes","Number","4016"
"Population","2016","Monaghan","Age 20-24","Males","Number","1551"
"Population","2016","Monaghan","Age 20-24","Females","Number","1424"
"Population","2016","Monaghan","Age 20-24","Both Sexes","Number","2975"
"Population","2016","Monaghan","Age 25-29","Males","Number","1693"
"Population","2016","Monaghan","Age 25-29","Females","Number","1774"
"Population","2016","Monaghan","Age 25-29","Both Sexes","Number","3467"
"Population","2016","Monaghan","Age 30-34","Males","Number","2110"
"Population","2016","Monaghan","Age 30-34","Females","Number","2254"
"Population","2016","Monaghan","Age 30-34","Both Sexes","Number","4364"
"Population","2016","Monaghan","Age 35-39","Males","Number","2339"
"Population","2016","Monaghan","Age 35-39","Females","Number","2369"
"Population","2016","Monaghan","Age 35-39","Both Sexes","Number","4708"
"Population","2016","Monaghan","Age 40-44","Males","Number","2267"
"Population","2016","Monaghan","Age 40-44","Females","Number","2176"
"Population","2016","Monaghan","Age 40-44","Both Sexes","Number","4443"
"Population","2016","Monaghan","Age 45-49","Males","Number","2066"
"Population","2016","Monaghan","Age 45-49","Females","Number","2051"
"Population","2016","Monaghan","Age 45-49","Both Sexes","Number","4117"
"Population","2016","Monaghan","Age 50-54","Males","Number","1964"
"Population","2016","Monaghan","Age 50-54","Females","Number","1949"
"Population","2016","Monaghan","Age 50-54","Both Sexes","Number","3913"
"Population","2016","Monaghan","Age 55-59","Males","Number","1808"
"Population","2016","Monaghan","Age 55-59","Females","Number","1817"
"Population","2016","Monaghan","Age 55-59","Both Sexes","Number","3625"
"Population","2016","Monaghan","Age 60-64","Males","Number","1667"
"Population","2016","Monaghan","Age 60-64","Females","Number","1555"
"Population","2016","Monaghan","Age 60-64","Both Sexes","Number","3222"
"Population","2016","Monaghan","Age 65-69","Males","Number","1457"
"Population","2016","Monaghan","Age 65-69","Females","Number","1413"
"Population","2016","Monaghan","Age 65-69","Both Sexes","Number","2870"
"Population","2016","Monaghan","Age 70-74","Males","Number","1072"
"Population","2016","Monaghan","Age 70-74","Females","Number","1033"
"Population","2016","Monaghan","Age 70-74","Both Sexes","Number","2105"
"Population","2016","Monaghan","Age 75-79","Males","Number","694"
"Population","2016","Monaghan","Age 75-79","Females","Number","791"
"Population","2016","Monaghan","Age 75-79","Both Sexes","Number","1485"
"Population","2016","Monaghan","Age 80-84","Males","Number","522"
"Population","2016","Monaghan","Age 80-84","Females","Number","630"
"Population","2016","Monaghan","Age 80-84","Both Sexes","Number","1152"
"Population","2016","Monaghan","Age 85 and over","Males","Number","316"
"Population","2016","Monaghan","Age 85 and over","Females","Number","649"
"Population","2016","Monaghan","Age 85 and over","Both Sexes","Number","965"
"Population","2016","Monaghan","Total","Males","Number","30866"
"Population","2016","Monaghan","Total","Females","Number","30520"
"Population","2016","Monaghan","Total","Both Sexes","Number","61386"
"Population","2016","Offaly","Age 0-4","Males","Number","2865"
"Population","2016","Offaly","Age 0-4","Females","Number","2766"
"Population","2016","Offaly","Age 0-4","Both Sexes","Number","5631"
"Population","2016","Offaly","Age 5-9","Males","Number","3220"
"Population","2016","Offaly","Age 5-9","Females","Number","3019"
"Population","2016","Offaly","Age 5-9","Both Sexes","Number","6239"
"Population","2016","Offaly","Age 10-14","Males","Number","3004"
"Population","2016","Offaly","Age 10-14","Females","Number","2853"
"Population","2016","Offaly","Age 10-14","Both Sexes","Number","5857"
"Population","2016","Offaly","Age 15-19","Males","Number","2800"
"Population","2016","Offaly","Age 15-19","Females","Number","2610"
"Population","2016","Offaly","Age 15-19","Both Sexes","Number","5410"
"Population","2016","Offaly","Age 20-24","Males","Number","1983"
"Population","2016","Offaly","Age 20-24","Females","Number","1965"
"Population","2016","Offaly","Age 20-24","Both Sexes","Number","3948"
"Population","2016","Offaly","Age 25-29","Males","Number","2019"
"Population","2016","Offaly","Age 25-29","Females","Number","2101"
"Population","2016","Offaly","Age 25-29","Both Sexes","Number","4120"
"Population","2016","Offaly","Age 30-34","Males","Number","2585"
"Population","2016","Offaly","Age 30-34","Females","Number","2804"
"Population","2016","Offaly","Age 30-34","Both Sexes","Number","5389"
"Population","2016","Offaly","Age 35-39","Males","Number","2864"
"Population","2016","Offaly","Age 35-39","Females","Number","3060"
"Population","2016","Offaly","Age 35-39","Both Sexes","Number","5924"
"Population","2016","Offaly","Age 40-44","Males","Number","2858"
"Population","2016","Offaly","Age 40-44","Females","Number","2900"
"Population","2016","Offaly","Age 40-44","Both Sexes","Number","5758"
"Population","2016","Offaly","Age 45-49","Males","Number","2681"
"Population","2016","Offaly","Age 45-49","Females","Number","2699"
"Population","2016","Offaly","Age 45-49","Both Sexes","Number","5380"
"Population","2016","Offaly","Age 50-54","Males","Number","2576"
"Population","2016","Offaly","Age 50-54","Females","Number","2580"
"Population","2016","Offaly","Age 50-54","Both Sexes","Number","5156"
"Population","2016","Offaly","Age 55-59","Males","Number","2364"
"Population","2016","Offaly","Age 55-59","Females","Number","2207"
"Population","2016","Offaly","Age 55-59","Both Sexes","Number","4571"
"Population","2016","Offaly","Age 60-64","Males","Number","2031"
"Population","2016","Offaly","Age 60-64","Females","Number","1956"
"Population","2016","Offaly","Age 60-64","Both Sexes","Number","3987"
"Population","2016","Offaly","Age 65-69","Males","Number","1739"
"Population","2016","Offaly","Age 65-69","Females","Number","1798"
"Population","2016","Offaly","Age 65-69","Both Sexes","Number","3537"
"Population","2016","Offaly","Age 70-74","Males","Number","1293"
"Population","2016","Offaly","Age 70-74","Females","Number","1332"
"Population","2016","Offaly","Age 70-74","Both Sexes","Number","2625"
"Population","2016","Offaly","Age 75-79","Males","Number","902"
"Population","2016","Offaly","Age 75-79","Females","Number","1024"
"Population","2016","Offaly","Age 75-79","Both Sexes","Number","1926"
"Population","2016","Offaly","Age 80-84","Males","Number","624"
"Population","2016","Offaly","Age 80-84","Females","Number","761"
"Population","2016","Offaly","Age 80-84","Both Sexes","Number","1385"
"Population","2016","Offaly","Age 85 and over","Males","Number","430"
"Population","2016","Offaly","Age 85 and over","Females","Number","688"
"Population","2016","Offaly","Age 85 and over","Both Sexes","Number","1118"
"Population","2016","Offaly","Total","Males","Number","38838"
"Population","2016","Offaly","Total","Females","Number","39123"
"Population","2016","Offaly","Total","Both Sexes","Number","77961"
"Population","2016","Roscommon","Age 0-4","Males","Number","2236"
"Population","2016","Roscommon","Age 0-4","Females","Number","2124"
"Population","2016","Roscommon","Age 0-4","Both Sexes","Number","4360"
"Population","2016","Roscommon","Age 5-9","Males","Number","2419"
"Population","2016","Roscommon","Age 5-9","Females","Number","2347"
"Population","2016","Roscommon","Age 5-9","Both Sexes","Number","4766"
"Population","2016","Roscommon","Age 10-14","Males","Number","2313"
"Population","2016","Roscommon","Age 10-14","Females","Number","2223"
"Population","2016","Roscommon","Age 10-14","Both Sexes","Number","4536"
"Population","2016","Roscommon","Age 15-19","Males","Number","2034"
"Population","2016","Roscommon","Age 15-19","Females","Number","1974"
"Population","2016","Roscommon","Age 15-19","Both Sexes","Number","4008"
"Population","2016","Roscommon","Age 20-24","Males","Number","1436"
"Population","2016","Roscommon","Age 20-24","Females","Number","1313"
"Population","2016","Roscommon","Age 20-24","Both Sexes","Number","2749"
"Population","2016","Roscommon","Age 25-29","Males","Number","1559"
"Population","2016","Roscommon","Age 25-29","Females","Number","1537"
"Population","2016","Roscommon","Age 25-29","Both Sexes","Number","3096"
"Population","2016","Roscommon","Age 30-34","Males","Number","1956"
"Population","2016","Roscommon","Age 30-34","Females","Number","2105"
"Population","2016","Roscommon","Age 30-34","Both Sexes","Number","4061"
"Population","2016","Roscommon","Age 35-39","Males","Number","2277"
"Population","2016","Roscommon","Age 35-39","Females","Number","2314"
"Population","2016","Roscommon","Age 35-39","Both Sexes","Number","4591"
"Population","2016","Roscommon","Age 40-44","Males","Number","2288"
"Population","2016","Roscommon","Age 40-44","Females","Number","2289"
"Population","2016","Roscommon","Age 40-44","Both Sexes","Number","4577"
"Population","2016","Roscommon","Age 45-49","Males","Number","2321"
"Population","2016","Roscommon","Age 45-49","Females","Number","2174"
"Population","2016","Roscommon","Age 45-49","Both Sexes","Number","4495"
"Population","2016","Roscommon","Age 50-54","Males","Number","2192"
"Population","2016","Roscommon","Age 50-54","Females","Number","2173"
"Population","2016","Roscommon","Age 50-54","Both Sexes","Number","4365"
"Population","2016","Roscommon","Age 55-59","Males","Number","2136"
"Population","2016","Roscommon","Age 55-59","Females","Number","2083"
"Population","2016","Roscommon","Age 55-59","Both Sexes","Number","4219"
"Population","2016","Roscommon","Age 60-64","Males","Number","2051"
"Population","2016","Roscommon","Age 60-64","Females","Number","1927"
"Population","2016","Roscommon","Age 60-64","Both Sexes","Number","3978"
"Population","2016","Roscommon","Age 65-69","Males","Number","1708"
"Population","2016","Roscommon","Age 65-69","Females","Number","1679"
"Population","2016","Roscommon","Age 65-69","Both Sexes","Number","3387"
"Population","2016","Roscommon","Age 70-74","Males","Number","1369"
"Population","2016","Roscommon","Age 70-74","Females","Number","1268"
"Population","2016","Roscommon","Age 70-74","Both Sexes","Number","2637"
"Population","2016","Roscommon","Age 75-79","Males","Number","931"
"Population","2016","Roscommon","Age 75-79","Females","Number","948"
"Population","2016","Roscommon","Age 75-79","Both Sexes","Number","1879"
"Population","2016","Roscommon","Age 80-84","Males","Number","651"
"Population","2016","Roscommon","Age 80-84","Females","Number","818"
